DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall,PM2.5,PM10,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler
2016-10-19,26.1875,0.0,1006.47,91.5,0.0,2.6,12.0,31.0,,,,,,,,
2016-10-20,26.6625,0.875,1006.2275,87.875,52.5,15.8,20.0,39.0,,,,,,,,
2016-10-21,26.95,0.0,1006.8325,86.875,0.0,48.8,16.0,40.0,,,,,,,,
2016-10-22,27.9375,2.125,1008.60125,80.25,67.5,0.0,8.0,33.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-23,27.275,0.0,1008.1899999999999,82.75,0.0,8.8,9.0,31.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-24,27.075,1.5,1007.895,79.375,110.0,0.0,11.0,33.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-25,28.2875,1.5,1007.06125,78.625,67.5,0.0,22.0,52.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-26,26.65,0.5,1008.07875,86.875,31.25,35.4,26.0,60.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-27,27.45,0.875,1009.38,80.5,10.0,2.4,25.0,70.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-28,28.0375,0.0,1008.745,79.75,0.0,38.3,24.0,59.0,0.7952128188306155,2.385638456492122,7.4799705771257425,4.547623307687763,10.014711437148485,2.5098904594342595,10.66082185244848,15.208445160136243
2016-10-29,26.15,0.0,1008.2625,91.5,0.0,21.8,9.0,32.0,,,,,,,,
2016-10-30,25.75,0.0,1008.475,90.375,0.0,3.6,6.0,28.0,,,,,,,,
2016-10-31,26.95,1.25,1008.91625,83.625,62.5,13.8,9.0,38.0,,,,,,,,
2016-11-01,26.325,0.375,1008.81625,88.375,27.5,0.2,12.0,43.0,,,,,,,,
2016-11-02,27.5125,1.25,1008.3525,80.875,75.0,27.8,13.0,42.0,,,,,,,,
2016-11-03,27.575,0.625,1008.75,83.125,38.75,4.4,9.0,37.0,,,,,,,,
2016-11-04,25.025,0.0,1008.74375,93.75,0.0,51.6,8.0,32.0,,,,,,,,
2016-11-05,27.075,0.0,1008.28875,85.125,0.0,30.4,9.0,42.0,,,,,,,,
2016-11-06,26.0,0.0,1008.675,91.5,0.0,6.6,10.0,41.0,,,,,,,,
2016-11-07,27.1,0.375,1009.05625,86.625,30.0,8.4,16.0,49.0,,,,,,,,
2016-11-08,27.3125,0.875,1009.31,85.875,5.0,0.0,20.0,58.0,,,,,,,,
2016-11-09,26.325,1.375,1010.4275,89.25,80.0,16.0,13.0,48.0,,,,,,,,
2016-11-10,27.3125,1.0,1010.21,80.5,7.5,6.4,10.0,43.0,,,,,,,,
2016-11-11,27.175,0.875,1009.7775,82.5,31.25,42.0,7.0,37.0,,,,,,,,
2016-11-12,27.0,0.75,1009.48,84.0,1.25,5.0,7.0,39.0,,,,,,,,
2016-11-13,27.8375,0.0,1009.62375,80.75,0.0,7.2,9.0,41.0,,,,,,,,
2016-11-14,26.5625,1.375,1008.82375,90.75,48.75,21.4,8.0,40.0,,,,,,,,
2016-11-15,26.7,2.125,1008.5225,87.75,21.25,7.2,9.0,44.0,,,,,,,,
2016-11-16,26.9625,3.375,1008.5425,84.625,118.75,1.0,8.0,40.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-17,26.7375,2.5,1008.20125,86.25,77.5,2.6,7.0,42.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-18,26.45,0.5,1006.76625,90.375,42.5,2.0,11.0,48.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-19,26.575,1.125,1006.19125,89.0,3.75,19.4,12.0,45.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-20,26.7,1.125,1006.75875,89.125,78.75,2.2,11.0,42.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-21,27.975,1.125,1006.6975,81.75,13.75,0.0,12.0,47.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-22,27.6125,0.0,1006.58375,85.0,0.0,0.0,19.0,54.0,0.909496315072982,1.261559404778429,3.78467821433594,2.376425855513173,6.601182931981227,2.523118809557266,5.955733934187351,8.332159789700524
2016-11-23,26.9625,1.75,1007.10125,86.125,33.75,0.0,26.0,62.0,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-24,27.425,0.625,1007.3025,85.0,42.5,0.0,13.0,42.0,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-25,28.375,1.875,1006.6725,81.75,27.5,0.0,,38.0,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-26,28.3125,1.25,1006.6325,80.25,32.5,0.0,10.0,46.0,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-27,28.0125,0.5,1007.685,82.875,7.5,0.0,14.0,,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-28,28.2625,3.0,1008.60125,79.875,40.0,0.0,12.0,,1.1106483409690648,1.2494793835898486,4.581424406497236,2.1518811606274006,8.086908232680626,2.6377898098013484,6.94155213105615,9.09343329168355
2016-11-29,27.9125,1.75,1010.20625,81.0,45.0,0.0,8.0,23.0,,,,,,,,
2016-11-30,26.65,0.0,1010.40875,89.875,0.0,14.6,14.0,35.0,,,,,,,,
2016-12-01,24.4,0.0,1010.2725,96.0,0.0,223.4,8.0,22.0,,,,,,,,
2016-12-02,23.8375,0.75,1009.5725,97.125,47.5,26.2,6.0,19.0,,,,,,,,
2016-12-03,24.475,0.375,1008.53125,97.25,11.25,37.0,7.0,18.0,,,,,,,,
2016-12-04,26.45,2.125,1007.72375,90.0,22.5,2.2,6.0,20.0,,,,,,,,
2016-12-05,25.8875,1.375,1007.1275,90.375,27.5,22.2,,,,,,,,,,
2016-12-06,26.5875,1.75,1007.9575,88.875,18.75,0.0,,22.0,,,,,,,,
2016-12-07,27.35,1.75,1008.02125,85.375,18.75,3.0,8.0,28.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-08,27.275,2.5,1007.64,86.25,62.5,0.0,8.0,24.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-09,28.3375,1.0,1006.63,82.375,10.0,0.2,10.0,27.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-10,27.1625,1.625,1007.3824999999999,84.25,86.25,3.2,9.0,27.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-11,25.875,0.375,1008.33,90.25,5.0,0.0,18.0,40.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-12,26.65,1.25,1008.48625,86.25,3.75,0.0,25.0,51.0,1.0382059800664143,1.5573089700998617,3.9105758582502017,3.08001107419709,7.129014396456193,2.8377630121815387,6.506090808416477,9.586101882613567
2016-12-13,27.0375,0.375,1008.55125,79.875,17.5,0.0,37.0,65.0,,,,,,,,
2016-12-14,26.9875,1.25,1008.275,79.125,86.25,0.0,38.0,70.0,,,,,,,,
2016-12-15,27.55,1.125,1007.65375,83.25,51.25,0.0,29.0,54.0,,,,,,,,
2016-12-16,27.225,1.25,1008.64375,82.625,51.25,0.0,25.0,46.0,,,,,,,,
2016-12-17,26.875,2.625,1009.65625,86.875,76.25,12.2,20.0,41.0,,,,,,,,
2016-12-18,25.7375,2.125,1010.19375,94.125,58.75,22.8,10.0,33.0,,,,,,,,
2016-12-19,25.225,0.875,1009.61875,92.875,3.75,38.0,11.0,32.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-20,23.8,0.0,1009.31625,97.125,0.0,90.0,9.0,23.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-21,25.3875,0.0,1008.72125,93.625,0.0,38.6,6.0,19.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-22,26.625,1.625,1008.0225,89.75,5.0,4.2,,23.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-23,26.5625,2.0,1007.9425,89.5,22.5,4.2,9.0,22.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-24,27.375,1.0,1008.575,84.5,20.0,0.0,7.0,31.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-25,27.825,1.625,1008.96625,83.0,8.75,0.0,9.0,36.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-26,26.65,0.0,1008.64625,89.5,0.0,3.6,17.0,39.0,0.7025996185887723,1.2295493325300384,1.8317775770349487,1.8066847335139664,5.545518418147092,1.45538492421958,3.76392652815376,5.570611261667725
2016-12-27,26.85,2.625,1008.31125,87.25,42.5,0.4,11.0,33.0,,,,,,,,
2016-12-28,27.4125,3.375,1009.25125,80.625,58.75,1.4,13.0,41.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2016-12-29,26.3375,3.375,1009.91875,84.75,35.0,29.2,10.0,36.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2016-12-30,26.175,2.125,1009.7125,90.875,68.75,10.4,11.0,30.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2016-12-31,26.5,2.75,1008.86125,91.75,70.0,93.4,9.0,33.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2017-01-01,26.3375,3.375,1008.5675,91.875,62.5,24.8,7.0,29.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2017-01-02,26.3625,3.625,1008.6025,89.0,46.25,44.0,9.0,26.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2017-01-03,26.3375,3.0,1008.115,91.75,53.75,11.0,6.0,22.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2017-01-04,26.4375,5.75,1006.80125,90.875,120.0,3.4,5.0,21.0,1.5449980687524314,0.9897643877945757,2.510621861722726,3.5728080339900097,9.801081498648228,4.103901120123652,5.045384318269733,8.618192352259742
2017-01-05,27.375,3.625,1005.6825,87.0,73.75,0.0,7.0,22.0,,,,,,,,
2017-01-06,27.3375,4.25,1005.17125,83.875,95.0,32.4,5.0,19.0,,,,,,,,
2017-01-07,24.8,1.125,1004.87375,94.25,62.5,26.4,,18.0,,,,,,,,
2017-01-08,24.9875,1.0,1004.645,95.625,56.25,9.2,6.0,16.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-09,27.0875,1.875,1005.7,87.0,57.5,0.0,10.0,31.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-10,27.7875,2.625,1006.8824999999999,83.5,23.75,0.0,12.0,34.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-11,27.3625,0.875,1007.9275,85.75,5.0,0.0,10.0,31.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-12,27.175,1.25,1007.1325,84.75,56.25,0.0,12.0,34.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-13,26.9625,1.125,1007.5975,85.125,71.25,0.0,14.0,39.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
2017-01-14,27.225,2.375,1007.88375,82.25,15.0,0.0,18.0,37.0,1.54,0.99,2.51,3.57,9.8,4.1,5.04,8.61
