Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T*,70T**,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T
2019-10-03 00:00:00,18,16.0,19.0,20.0,22.0,18.0,26.0,30.0,25.0,17.0,22.0,30.0,26.0,21.0,28.0,17.0,18.0,29.0,26.0,24.0,23.0,23.0,41.0,26.0,18.0,12.0,21.0,17.0,17.0,24.0,24.0,26.0,18.0,18.0,12.0,20.0,18.0,14.0,18.0,25.0,16.0,8.0,23.0,42.0,33.0,,14.0,19.0,15.0,10.0,24.0,,27.0,,17.0,12.0,27.0,16.0,25.0,17.0,11.0,23.0,,10.0,9.0,13.0
2019-10-04 00:00:00,21,22.0,24.0,25.0,24.0,22.0,28.0,29.0,28.0,23.0,25.0,35.0,30.0,27.0,24.0,22.0,23.0,36.0,27.0,24.0,16.0,21.0,38.0,19.0,14.0,20.0,19.0,20.0,14.0,20.0,26.0,21.0,22.0,18.0,13.0,23.0,17.0,15.0,20.0,22.0,16.0,9.0,24.0,34.0,26.0,,16.0,17.0,14.0,10.0,20.0,,23.0,,15.0,13.0,23.0,11.0,25.0,13.0,10.0,19.0,,7.0,17.0,12.0
2019-10-05 00:00:00,30,22.0,22.0,24.0,23.0,26.0,29.0,33.0,30.0,26.0,27.0,39.0,32.0,26.0,26.0,22.0,23.0,37.0,27.0,23.0,19.0,26.0,38.0,18.0,17.0,30.0,14.0,,15.0,,20.0,16.0,18.0,19.0,13.0,16.0,11.0,10.0,16.0,17.0,10.0,10.0,26.0,24.0,23.0,12.0,14.0,15.0,17.0,6.0,14.0,,13.0,,15.0,11.0,14.0,15.0,19.0,13.0,9.0,14.0,,10.0,19.0,16.0
2019-10-06 00:00:00,25,23.0,19.0,21.0,20.0,22.0,28.0,25.0,25.0,28.0,24.0,36.0,33.0,24.0,26.0,21.0,23.0,38.0,22.0,19.0,18.0,21.0,31.0,14.0,17.0,30.0,11.0,13.0,,14.0,17.0,14.0,9.0,18.0,15.0,20.0,12.0,12.0,16.0,16.0,13.0,13.0,22.0,21.0,22.0,12.0,13.0,12.0,16.0,6.0,13.0,,16.0,,17.0,9.0,11.0,15.0,13.0,10.0,16.0,15.0,,12.0,10.0,18.0
2019-10-07 00:00:00,21,17.0,17.0,18.0,18.0,16.0,21.0,24.0,22.0,19.0,20.0,30.0,27.0,17.0,22.0,16.0,17.0,31.0,20.0,16.0,15.0,15.0,28.0,13.0,26.0,22.0,15.0,14.0,13.0,12.0,21.0,16.0,10.0,17.0,13.0,18.0,11.0,11.0,16.0,16.0,12.0,9.0,18.0,22.0,17.0,9.0,12.0,17.0,12.0,8.0,14.0,,16.0,,12.0,9.0,14.0,17.0,16.0,12.0,13.0,10.0,,18.0,13.0,19.0
2019-10-08 00:00:00,17,16.0,13.0,16.0,17.0,16.0,18.0,25.0,23.0,21.0,20.0,28.0,27.0,16.0,21.0,21.0,18.0,32.0,20.0,16.0,10.0,16.0,29.0,12.0,25.0,31.0,15.0,15.0,14.0,13.0,19.0,17.0,12.0,21.0,17.0,21.0,14.0,11.0,18.0,10.0,11.0,7.0,12.0,31.0,23.0,8.0,11.0,14.0,16.0,11.0,14.0,,17.0,,18.0,12.0,15.0,16.0,16.0,17.0,15.0,11.0,,18.0,8.0,18.0
2019-10-09 00:00:00,24,23.0,18.0,21.0,20.0,19.0,25.0,29.0,26.0,23.0,27.0,35.0,31.0,24.0,25.0,20.0,20.0,39.0,28.0,19.0,15.0,20.0,32.0,17.0,24.0,31.0,17.0,18.0,16.0,19.0,23.0,23.0,16.0,20.0,18.0,23.0,14.0,13.0,19.0,11.0,15.0,7.0,10.0,21.0,23.0,13.0,7.0,11.0,21.0,10.0,15.0,,15.0,,19.0,12.0,13.0,20.0,20.0,16.0,14.0,15.0,,15.0,5.0,17.0
2019-10-10 00:00:00,31,35.0,28.0,31.0,29.0,29.0,33.0,39.0,36.0,34.0,32.0,45.0,44.0,30.0,40.0,31.0,28.0,49.0,41.0,21.0,17.0,26.0,29.0,18.0,31.0,38.0,24.0,,21.0,,,31.0,25.0,24.0,20.0,20.0,14.0,11.0,16.0,12.0,15.0,5.0,16.0,18.0,24.0,18.0,9.0,,21.0,9.0,12.0,,12.0,,16.0,12.0,11.0,21.0,28.0,8.0,11.0,21.0,,17.0,5.0,23.0
2019-10-11 00:00:00,30,27.0,23.0,26.0,27.0,27.0,32.0,38.0,33.0,32.0,27.0,44.0,33.0,29.0,42.0,21.0,26.0,37.0,32.0,28.0,24.0,25.0,33.0,20.0,20.0,22.0,21.0,23.0,17.0,24.0,24.0,30.0,21.0,14.0,9.0,15.0,14.0,10.0,15.0,15.0,16.0,6.0,16.0,21.0,23.0,21.0,7.0,,15.0,6.0,9.0,,11.0,,14.0,14.0,12.0,17.0,28.0,7.0,8.0,27.0,,13.0,6.0,21.0
2019-10-12 00:00:00,25,22.0,23.0,26.0,24.0,18.0,28.0,33.0,28.0,25.0,24.0,34.0,30.0,26.0,33.0,18.0,20.0,,23.0,28.0,28.0,23.0,,23.0,21.0,20.0,20.0,17.0,14.0,15.0,24.0,20.0,14.0,15.0,12.0,18.0,9.0,10.0,16.0,19.0,21.0,5.0,19.0,22.0,24.0,15.0,9.0,12.0,14.0,8.0,8.0,,12.0,,16.0,12.0,12.0,13.0,19.0,7.0,9.0,18.0,,15.0,6.0,18.0
2019-10-13 00:00:00,21,21.0,16.0,21.0,21.0,19.0,21.0,25.0,24.0,24.0,19.0,34.0,30.0,22.0,29.0,17.0,19.0,33.0,23.0,23.0,23.0,20.0,28.0,16.0,23.0,12.0,17.0,19.0,11.0,17.0,21.0,15.0,17.0,16.0,12.0,17.0,8.0,9.0,11.0,17.0,17.0,6.0,14.0,22.0,20.0,12.0,8.0,11.0,11.0,6.0,9.0,,11.0,,14.0,11.0,11.0,13.0,18.0,9.0,12.0,14.0,,28.0,7.0,26.0
2019-10-14 00:00:00,16,15.0,15.0,17.0,13.0,13.0,17.0,23.0,18.0,16.0,15.0,26.0,24.0,15.0,16.0,14.0,12.0,29.0,19.0,14.0,15.0,13.0,30.0,13.0,,12.0,15.0,12.0,13.0,10.0,18.0,19.0,13.0,14.0,11.0,18.0,11.0,9.0,14.0,15.0,13.0,7.0,12.0,23.0,19.0,8.0,9.0,11.0,8.0,6.0,7.0,,13.0,,9.0,13.0,12.0,11.0,13.0,7.0,11.0,11.0,,12.0,7.0,10.0
2019-10-15 00:00:00,19,21.0,18.0,22.0,19.0,18.0,22.0,27.0,22.0,20.0,20.0,32.0,27.0,19.0,23.0,18.0,17.0,35.0,28.0,17.0,18.0,20.0,32.0,18.0,,23.0,20.0,18.0,15.0,16.0,21.0,21.0,15.0,16.0,11.0,19.0,9.0,9.0,13.0,19.0,15.0,7.0,13.0,18.0,21.0,11.0,8.0,8.0,11.0,9.0,9.0,,12.0,,10.0,13.0,11.0,15.0,21.0,10.0,17.0,15.0,,18.0,7.0,19.0
2019-10-16 00:00:00,19,22.0,18.0,19.0,19.0,15.0,21.0,23.0,19.0,19.0,19.0,25.0,29.0,19.0,26.0,19.0,19.0,35.0,25.0,15.0,15.0,19.0,22.0,12.0,,30.0,14.0,16.0,16.0,16.0,12.0,13.0,13.0,15.0,11.0,17.0,8.0,8.0,,13.0,13.0,8.0,17.0,17.0,15.0,11.0,12.0,13.0,12.0,9.0,9.0,,9.0,,8.0,12.0,10.0,16.0,20.0,10.0,9.0,13.0,,16.0,11.0,18.0
2019-10-17 00:00:00,19,19.0,16.0,17.0,19.0,17.0,19.0,23.0,21.0,19.0,20.0,28.0,30.0,18.0,25.0,21.0,19.0,37.0,25.0,14.0,13.0,19.0,25.0,12.0,,28.0,15.0,14.0,14.0,15.0,14.0,16.0,13.0,16.0,13.0,18.0,11.0,9.0,,15.0,11.0,8.0,9.0,18.0,17.0,9.0,9.0,13.0,13.0,6.0,8.0,,12.0,,12.0,14.0,14.0,11.0,14.0,10.0,10.0,14.0,,18.0,6.0,18.0
2019-10-18 00:00:00,20,19.0,17.0,19.0,19.0,20.0,23.0,27.0,21.0,20.0,20.0,28.0,25.0,19.0,37.0,17.0,17.0,42.0,26.0,20.0,18.0,24.0,27.0,16.0,,37.0,17.0,14.0,18.0,12.0,20.0,21.0,14.0,16.0,11.0,17.0,11.0,9.0,16.0,18.0,10.0,7.0,10.0,26.0,23.0,12.0,8.0,13.0,15.0,6.0,11.0,,13.0,,15.0,14.0,18.0,12.0,15.0,,13.0,17.0,,21.0,6.0,19.0
2019-10-19 00:00:00,20,21.0,19.0,22.0,22.0,20.0,23.0,23.0,24.0,21.0,22.0,28.0,29.0,22.0,33.0,17.0,21.0,50.0,31.0,25.0,18.0,29.0,27.0,17.0,,33.0,20.0,16.0,15.0,17.0,21.0,23.0,18.0,19.0,15.0,20.0,11.0,11.0,,26.0,7.0,5.0,8.0,28.0,22.0,16.0,8.0,13.0,13.0,9.0,12.0,,15.0,,16.0,14.0,19.0,15.0,17.0,12.0,17.0,23.0,,23.0,5.0,28.0
2019-10-20 00:00:00,22,23.0,22.0,23.0,23.0,22.0,24.0,26.0,23.0,22.0,21.0,29.0,30.0,23.0,29.0,19.0,20.0,50.0,30.0,24.0,22.0,25.0,27.0,19.0,,36.0,17.0,18.0,15.0,19.0,21.0,19.0,15.0,22.0,19.0,25.0,10.0,14.0,19.0,23.0,6.0,6.0,8.0,24.0,21.0,17.0,11.0,13.0,15.0,12.0,14.0,,18.0,,16.0,14.0,20.0,19.0,17.0,12.0,20.0,19.0,,23.0,5.0,28.0
2019-10-21 00:00:00,26,28.0,25.0,24.0,26.0,25.0,27.0,36.0,30.0,29.0,26.0,32.0,36.0,30.0,44.0,26.0,27.0,65.0,32.0,26.0,26.0,33.0,35.0,20.0,,50.0,24.0,18.0,16.0,20.0,25.0,23.0,19.0,23.0,22.0,27.0,12.0,13.0,19.0,27.0,7.0,5.0,9.0,26.0,29.0,19.0,9.0,14.0,16.0,13.0,16.0,,20.0,,16.0,16.0,18.0,20.0,23.0,13.0,21.0,30.0,,25.0,6.0,33.0
2019-10-22 00:00:00,47,52.0,47.0,46.0,45.0,43.0,51.0,58.0,54.0,55.0,50.0,58.0,67.0,45.0,55.0,55.0,49.0,87.0,41.0,40.0,31.0,44.0,43.0,24.0,,42.0,31.0,30.0,23.0,35.0,40.0,35.0,21.0,25.0,24.0,23.0,13.0,15.0,19.0,28.0,12.0,6.0,9.0,31.0,28.0,21.0,11.0,15.0,19.0,12.0,19.0,,18.0,,20.0,13.0,21.0,21.0,36.0,12.0,19.0,21.0,,25.0,5.0,36.0
2019-10-23 00:00:00,30,23.0,24.0,25.0,25.0,26.0,30.0,43.0,27.0,28.0,24.0,38.0,33.0,28.0,44.0,22.0,23.0,44.0,25.0,33.0,43.0,30.0,53.0,30.0,,22.0,27.0,26.0,19.0,32.0,25.0,28.0,19.0,23.0,18.0,25.0,14.0,15.0,22.0,28.0,12.0,7.0,16.0,28.0,25.0,26.0,9.0,12.0,12.0,13.0,18.0,,24.0,,17.0,18.0,19.0,14.0,34.0,14.0,21.0,38.0,,25.0,5.0,28.0
2019-10-24 00:00:00,22,20.0,20.0,23.0,21.0,20.0,22.0,34.0,24.0,21.0,20.0,33.0,28.0,20.0,,14.0,16.0,39.0,22.0,25.0,35.0,20.0,55.0,24.0,,12.0,22.0,16.0,13.0,19.0,27.0,26.0,15.0,23.0,20.0,25.0,14.0,16.0,23.0,33.0,11.0,5.0,21.0,29.0,24.0,21.0,9.0,10.0,15.0,11.0,18.0,24.0,24.0,,17.0,18.0,17.0,16.0,24.0,12.0,21.0,33.0,,25.0,5.0,19.0
2019-10-25 00:00:00,26,27.0,22.0,23.0,27.0,21.0,26.0,36.0,26.0,24.0,22.0,35.0,36.0,23.0,34.0,22.0,22.0,52.0,31.0,26.0,22.0,25.0,47.0,19.0,30.0,19.0,22.0,25.0,15.0,26.0,22.0,33.0,22.0,25.0,21.0,23.0,11.0,13.0,19.0,29.0,10.0,7.0,16.0,26.0,25.0,24.0,8.0,13.0,21.0,10.0,12.0,28.0,20.0,,18.0,18.0,19.0,21.0,26.0,13.0,24.0,26.0,,31.0,7.0,24.0
2019-10-26 00:00:00,27,27.0,26.0,24.0,26.0,26.0,26.0,35.0,28.0,26.0,27.0,,33.0,25.0,34.0,23.0,22.0,51.0,30.0,23.0,24.0,28.0,40.0,20.0,26.0,34.0,27.0,28.0,18.0,29.0,29.0,33.0,22.0,26.0,21.0,24.0,12.0,12.0,21.0,13.0,14.0,9.0,16.0,21.0,22.0,22.0,12.0,13.0,18.0,10.0,11.0,31.0,20.0,,18.0,18.0,12.0,22.0,28.0,12.0,23.0,23.0,,21.0,9.0,25.0
2019-10-27 00:00:00,19,20.0,17.0,18.0,19.0,15.0,19.0,23.0,19.0,17.0,16.0,,23.0,17.0,30.0,17.0,15.0,40.0,24.0,19.0,18.0,18.0,29.0,16.0,28.0,25.0,,22.0,19.0,22.0,18.0,23.0,15.0,19.0,17.0,19.0,9.0,8.0,16.0,13.0,17.0,9.0,13.0,19.0,19.0,16.0,14.0,14.0,15.0,12.0,9.0,20.0,12.0,,15.0,14.0,13.0,19.0,23.0,10.0,15.0,18.0,,19.0,7.0,27.0
2019-10-28 00:00:00,21,21.0,18.0,20.0,17.0,15.0,20.0,28.0,23.0,21.0,19.0,30.0,28.0,18.0,27.0,19.0,17.0,46.0,25.0,19.0,21.0,18.0,35.0,18.0,28.0,27.0,,23.0,17.0,23.0,20.0,21.0,18.0,20.0,18.0,18.0,11.0,8.0,15.0,20.0,15.0,8.0,11.0,24.0,21.0,19.0,12.0,14.0,15.0,11.0,8.0,23.0,13.0,,14.0,11.0,11.0,17.0,,9.0,13.0,15.0,,21.0,7.0,20.0
2019-10-29 00:00:00,22,22.0,21.0,20.0,21.0,18.0,23.0,32.0,24.0,23.0,21.0,35.0,30.0,18.0,29.0,22.0,19.0,51.0,26.0,19.0,19.0,16.0,39.0,17.0,25.0,29.0,16.0,17.0,14.0,21.0,22.0,19.0,13.0,18.0,15.0,19.0,7.0,8.0,15.0,17.0,13.0,9.0,11.0,20.0,17.0,13.0,12.0,14.0,13.0,11.0,8.0,20.0,15.0,,19.0,10.0,13.0,12.0,14.0,10.0,17.0,16.0,,24.0,7.0,22.0
2019-10-30 00:00:00,21,20.0,20.0,20.0,20.0,20.0,20.0,30.0,22.0,20.0,20.0,29.0,28.0,18.0,28.0,19.0,17.0,38.0,24.0,17.0,18.0,21.0,27.0,13.0,25.0,34.0,16.0,15.0,14.0,13.0,17.0,19.0,17.0,14.0,10.0,18.0,8.0,10.0,13.0,12.0,14.0,9.0,16.0,22.0,20.0,11.0,12.0,16.0,8.0,10.0,10.0,14.0,11.0,,8.0,14.0,12.0,9.0,15.0,9.0,15.0,17.0,,24.0,9.0,22.0
2019-10-31 00:00:00,24,24.0,23.0,24.0,21.0,19.0,24.0,26.0,27.0,25.0,27.0,30.0,30.0,22.0,34.0,24.0,20.0,37.0,26.0,22.0,21.0,27.0,30.0,16.0,35.0,38.0,18.0,18.0,16.0,15.0,24.0,24.0,18.0,16.0,12.0,16.0,11.0,9.0,15.0,16.0,16.0,9.0,20.0,26.0,28.0,16.0,13.0,,10.0,7.0,11.0,19.0,14.0,,13.0,20.0,15.0,10.0,17.0,11.0,17.0,21.0,,23.0,9.0,30.0
2019-11-01 00:00:00,15,15.0,14.0,13.0,12.0,13.0,17.0,15.0,17.0,13.0,17.0,23.0,22.0,12.0,17.0,13.0,12.0,27.0,19.0,12.0,14.0,13.0,20.0,9.0,25.0,21.0,13.0,11.0,14.0,,18.0,19.0,13.0,17.0,,18.0,12.0,9.0,19.0,21.0,23.0,12.0,16.0,21.0,19.0,11.0,10.0,,11.0,9.0,15.0,22.0,16.0,,14.0,11.0,14.0,14.0,12.0,11.0,14.0,11.0,,21.0,8.0,16.0
2019-11-02 00:00:00,19,21.0,18.0,19.0,18.0,18.0,21.0,23.0,25.0,24.0,23.0,34.0,32.0,20.0,20.0,17.0,17.0,33.0,25.0,,13.0,16.0,29.0,13.0,21.0,29.0,15.0,14.0,16.0,,26.0,21.0,16.0,17.0,13.0,19.0,9.0,10.0,18.0,10.0,10.0,5.0,16.0,16.0,18.0,13.0,11.0,,10.0,9.0,10.0,17.0,18.0,,14.0,13.0,9.0,12.0,21.0,9.0,11.0,16.0,,11.0,6.0,15.0
2019-11-03 00:00:00,26,31.0,22.0,26.0,22.0,21.0,25.0,31.0,30.0,28.0,24.0,42.0,39.0,21.0,23.0,23.0,22.0,42.0,30.0,,16.0,19.0,36.0,,24.0,29.0,20.0,27.0,17.0,27.0,29.0,24.0,19.0,17.0,15.0,21.0,10.0,9.0,16.0,10.0,11.0,5.0,12.0,17.0,18.0,18.0,9.0,,11.0,11.0,6.0,17.0,11.0,,13.0,14.0,10.0,12.0,26.0,7.0,12.0,17.0,,16.0,4.0,15.0
2019-11-04 00:00:00,24,29.0,27.0,29.0,26.0,22.0,31.0,33.0,32.0,31.0,33.0,41.0,36.0,27.0,30.0,24.0,24.0,44.0,34.0,28.0,30.0,25.0,52.0,,24.0,34.0,22.0,28.0,16.0,27.0,27.0,29.0,21.0,18.0,18.0,21.0,11.0,13.0,18.0,14.0,11.0,8.0,10.0,38.0,40.0,20.0,9.0,,14.0,9.0,11.0,18.0,16.0,,16.0,24.0,18.0,14.0,32.0,9.0,14.0,27.0,,20.0,5.0,21.0
2019-11-05 00:00:00,40,44.0,41.0,42.0,39.0,39.0,41.0,55.0,45.0,48.0,44.0,58.0,54.0,41.0,54.0,43.0,41.0,59.0,45.0,45.0,43.0,45.0,48.0,19.0,44.0,60.0,33.0,30.0,28.0,35.0,39.0,39.0,35.0,24.0,23.0,25.0,15.0,15.0,23.0,26.0,9.0,7.0,14.0,31.0,31.0,30.0,11.0,11.0,18.0,12.0,17.0,25.0,25.0,,18.0,30.0,21.0,26.0,44.0,10.0,21.0,32.0,,36.0,9.0,42.0
2019-11-06 00:00:00,37,43.0,36.0,37.0,43.0,35.0,37.0,64.0,44.0,48.0,35.0,49.0,56.0,36.0,67.0,42.0,42.0,56.0,45.0,40.0,40.0,39.0,48.0,19.0,48.0,54.0,39.0,42.0,30.0,48.0,42.0,40.0,36.0,27.0,24.0,27.0,12.0,18.0,26.0,32.0,9.0,11.0,15.0,42.0,41.0,32.0,8.0,14.0,14.0,14.0,20.0,27.0,25.0,,20.0,30.0,22.0,17.0,49.0,11.0,23.0,32.0,,34.0,9.0,47.0
2019-11-07 00:00:00,37,42.0,40.0,41.0,40.0,37.0,41.0,57.0,41.0,43.0,42.0,53.0,54.0,36.0,56.0,39.0,39.0,54.0,46.0,39.0,41.0,42.0,59.0,22.0,47.0,55.0,39.0,37.0,31.0,38.0,41.0,45.0,33.0,24.0,21.0,31.0,15.0,,26.0,31.0,10.0,6.0,16.0,43.0,44.0,30.0,6.0,11.0,10.0,13.0,18.0,27.0,23.0,,15.0,29.0,26.0,15.0,45.0,15.0,30.0,30.0,,34.0,9.0,42.0
2019-11-08 00:00:00,37,40.0,40.0,41.0,40.0,38.0,37.0,38.0,40.0,38.0,37.0,45.0,48.0,36.0,48.0,36.0,39.0,52.0,44.0,44.0,41.0,41.0,55.0,23.0,52.0,42.0,36.0,35.0,28.0,35.0,42.0,40.0,37.0,24.0,20.0,30.0,13.0,17.0,28.0,35.0,9.0,8.0,15.0,51.0,49.0,34.0,7.0,10.0,14.0,13.0,27.0,21.0,29.0,,22.0,34.0,44.0,18.0,36.0,20.0,29.0,50.0,,43.0,6.0,43.0
2019-11-09 00:00:00,36,40.0,39.0,41.0,40.0,37.0,40.0,43.0,42.0,40.0,38.0,48.0,49.0,36.0,47.0,40.0,38.0,53.0,44.0,39.0,39.0,43.0,52.0,22.0,58.0,52.0,37.0,34.0,34.0,33.0,38.0,39.0,37.0,31.0,26.0,39.0,18.0,30.0,36.0,36.0,9.0,10.0,14.0,44.0,39.0,35.0,8.0,12.0,21.0,15.0,34.0,31.0,39.0,,36.0,34.0,41.0,26.0,,28.0,35.0,39.0,,46.0,7.0,51.0
2019-11-10 00:00:00,37,42.0,41.0,40.0,39.0,38.0,41.0,43.0,44.0,42.0,44.0,46.0,51.0,39.0,46.0,40.0,39.0,52.0,45.0,39.0,41.0,45.0,51.0,22.0,51.0,52.0,38.0,34.0,31.0,30.0,39.0,42.0,34.0,40.0,37.0,38.0,16.0,27.0,38.0,37.0,17.0,13.0,17.0,47.0,46.0,37.0,8.0,10.0,24.0,20.0,26.0,38.0,35.0,,33.0,33.0,37.0,28.0,35.0,22.0,38.0,39.0,,45.0,8.0,48.0
2019-11-11 00:00:00,41,51.0,53.0,46.0,48.0,43.0,48.0,53.0,54.0,51.0,53.0,57.0,61.0,46.0,53.0,49.0,47.0,67.0,55.0,48.0,49.0,55.0,61.0,22.0,45.0,61.0,41.0,39.0,39.0,37.0,39.0,43.0,38.0,39.0,39.0,34.0,13.0,18.0,30.0,38.0,35.0,25.0,30.0,43.0,41.0,41.0,17.0,20.0,21.0,19.0,24.0,38.0,31.0,,27.0,32.0,28.0,28.0,38.0,20.0,31.0,39.0,,44.0,12.0,49.0
2019-11-12 00:00:00,41,47.0,48.0,47.0,47.0,41.0,49.0,72.0,48.0,49.0,46.0,56.0,55.0,46.0,66.0,43.0,47.0,59.0,50.0,59.0,47.0,50.0,64.0,25.0,42.0,,40.0,37.0,33.0,38.0,38.0,39.0,37.0,35.0,36.0,29.0,11.0,16.0,26.0,40.0,40.0,28.0,35.0,37.0,40.0,34.0,,24.0,23.0,16.0,22.0,37.0,26.0,,24.0,34.0,25.0,28.0,43.0,19.0,27.0,32.0,,40.0,23.0,48.0
2019-11-13 00:00:00,34,35.0,34.0,34.0,36.0,33.0,36.0,38.0,37.0,36.0,35.0,46.0,44.0,30.0,53.0,35.0,34.0,45.0,35.0,33.0,27.0,33.0,49.0,22.0,55.0,,29.0,,25.0,30.0,33.0,35.0,27.0,30.0,27.0,26.0,11.0,16.0,28.0,31.0,37.0,25.0,30.0,21.0,28.0,21.0,18.0,24.0,21.0,16.0,20.0,31.0,25.0,,24.0,19.0,17.0,23.0,31.0,15.0,25.0,22.0,,47.0,22.0,42.0
2019-11-14 00:00:00,25,23.0,20.0,22.0,21.0,20.0,25.0,25.0,24.0,21.0,26.0,32.0,29.0,20.0,29.0,22.0,18.0,35.0,24.0,19.0,14.0,21.0,21.0,24.0,,41.0,18.0,18.0,16.0,,19.0,16.0,13.0,21.0,18.0,18.0,7.0,9.0,13.0,19.0,30.0,22.0,24.0,18.0,18.0,13.0,19.0,20.0,18.0,12.0,11.0,19.0,14.0,,17.0,15.0,8.0,17.0,20.0,9.0,13.0,14.0,,15.0,21.0,19.0
2019-11-15 00:00:00,27,25.0,23.0,24.0,25.0,23.0,25.0,34.0,29.0,31.0,23.0,32.0,31.0,30.0,35.0,23.0,21.0,39.0,26.0,24.0,20.0,29.0,35.0,24.0,,40.0,23.0,25.0,23.0,24.0,28.0,25.0,21.0,18.0,15.0,16.0,9.0,9.0,14.0,17.0,20.0,12.0,19.0,22.0,27.0,17.0,14.0,18.0,17.0,9.0,12.0,19.0,13.0,,17.0,20.0,9.0,19.0,29.0,7.0,14.0,22.0,,22.0,13.0,22.0
2019-11-16 00:00:00,36,34.0,31.0,33.0,35.0,29.0,33.0,50.0,37.0,43.0,31.0,46.0,47.0,34.0,57.0,33.0,34.0,45.0,36.0,37.0,37.0,34.0,58.0,24.0,36.0,48.0,29.0,27.0,23.0,29.0,32.0,35.0,23.0,22.0,19.0,20.0,8.0,10.0,13.0,28.0,18.0,15.0,15.0,32.0,37.0,26.0,15.0,18.0,13.0,9.0,13.0,23.0,16.0,,14.0,23.0,16.0,19.0,33.0,8.0,15.0,,,30.0,15.0,40.0
2019-11-17 00:00:00,,34.0,36.0,36.0,32.0,31.0,38.0,41.0,37.0,35.0,36.0,49.0,43.0,37.0,51.0,30.0,28.0,42.0,39.0,39.0,44.0,37.0,57.0,,35.0,29.0,,27.0,23.0,32.0,30.0,43.0,26.0,22.0,18.0,21.0,10.0,11.0,15.0,31.0,22.0,14.0,17.0,37.0,31.0,33.0,16.0,16.0,11.0,9.0,15.0,23.0,19.0,,15.0,23.0,17.0,13.0,31.0,11.0,19.0,,,31.0,12.0,33.0
2019-11-18 00:00:00,,37.0,34.0,34.0,29.0,31.0,38.0,40.0,36.0,34.0,34.0,45.0,38.0,33.0,43.0,24.0,26.0,38.0,34.0,37.0,40.0,32.0,61.0,19.0,37.0,24.0,,28.0,25.0,31.0,29.0,41.0,21.0,20.0,13.0,21.0,10.0,11.0,19.0,35.0,20.0,12.0,16.0,35.0,31.0,33.0,13.0,16.0,13.0,10.0,15.0,25.0,23.0,,18.0,24.0,17.0,15.0,30.0,13.0,22.0,,,30.0,13.0,31.0
2019-11-19 00:00:00,31,30.0,29.0,32.0,33.0,27.0,31.0,35.0,33.0,29.0,30.0,43.0,39.0,29.0,47.0,26.0,29.0,42.0,31.0,36.0,33.0,37.0,47.0,,50.0,35.0,,30.0,24.0,36.0,27.0,33.0,28.0,24.0,19.0,24.0,9.0,12.0,21.0,30.0,18.0,10.0,17.0,21.0,23.0,28.0,14.0,16.0,18.0,12.0,17.0,30.0,24.0,,21.0,20.0,18.0,26.0,34.0,15.0,22.0,26.0,,32.0,11.0,40.0
2019-11-20 00:00:00,19,22.0,20.0,21.0,21.0,21.0,22.0,24.0,22.0,18.0,19.0,27.0,31.0,17.0,26.0,18.0,20.0,36.0,26.0,22.0,21.0,19.0,29.0,16.0,45.0,27.0,23.0,22.0,21.0,22.0,,22.0,16.0,26.0,22.0,23.0,9.0,12.0,18.0,22.0,10.0,8.0,13.0,21.0,23.0,18.0,16.0,15.0,20.0,16.0,17.0,29.0,20.0,,19.0,19.0,16.0,26.0,26.0,14.0,21.0,19.0,,27.0,7.0,32.0
2019-11-21 00:00:00,24,24.0,25.0,24.0,25.0,20.0,24.0,23.0,25.0,22.0,24.0,32.0,35.0,20.0,32.0,24.0,21.0,39.0,27.0,26.0,27.0,24.0,37.0,23.0,49.0,41.0,26.0,22.0,23.0,23.0,,30.0,23.0,25.0,22.0,23.0,10.0,11.0,19.0,26.0,13.0,9.0,14.0,27.0,27.0,22.0,15.0,17.0,17.0,16.0,20.0,28.0,22.0,,19.0,23.0,18.0,29.0,23.0,13.0,19.0,25.0,,30.0,12.0,39.0
2019-11-22 00:00:00,26,26.0,26.0,24.0,24.0,18.0,26.0,32.0,27.0,27.0,25.0,38.0,36.0,23.0,40.0,25.0,27.0,40.0,26.0,25.0,26.0,26.0,41.0,21.0,47.0,50.0,29.0,25.0,22.0,21.0,22.0,26.0,25.0,28.0,22.0,27.0,11.0,15.0,24.0,28.0,15.0,11.0,14.0,29.0,27.0,20.0,12.0,13.0,18.0,13.0,20.0,31.0,24.0,,20.0,20.0,20.0,29.0,31.0,13.0,23.0,26.0,,27.0,11.0,41.0
2019-11-23 00:00:00,30,33.0,,29.0,27.0,23.0,31.0,44.0,31.0,35.0,30.0,37.0,39.0,30.0,57.0,35.0,29.0,47.0,29.0,32.0,37.0,36.0,50.0,26.0,37.0,56.0,28.0,33.0,22.0,26.0,27.0,36.0,25.0,34.0,29.0,27.0,12.0,15.0,26.0,32.0,15.0,12.0,11.0,33.0,36.0,22.0,11.0,16.0,27.0,17.0,20.0,33.0,27.0,,22.0,23.0,21.0,32.0,,12.0,27.0,26.0,,26.0,9.0,44.0
