Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T,82T,83T,84T
2020-04-09 00:00:00,16.0,14.0,16.0,15.0,16.0,13.0,21.0,27.0,19.0,14.0,14.0,26.0,19.0,18.0,19.0,12.0,15.0,28.0,20.0,24.0,20.0,16.0,31.0,23.0,28.0,12.0,16.0,14.0,18.0,13.0,14.0,16.0,18.0,78.0,81.0,58.0,45.0,52.0,46.0,27.0,18.0,15.0,14.0,38.0,27.0,17.0,,,104.0,120.0,48.0,60.0,47.0,60.0,14.0,31.0,149.0,20.0,84.0,57.0,21.0,16.0,48.0,15.0,17.0,28.0,56.0,21.0
2020-04-10 00:00:00,17.0,15.0,18.0,18.0,20.0,17.0,21.0,25.0,21.0,15.0,15.0,28.0,20.0,17.0,20.0,13.0,15.0,28.0,22.0,26.0,25.0,,38.0,23.0,23.0,12.0,20.0,13.0,20.0,14.0,14.0,18.0,17.0,65.0,67.0,48.0,39.0,37.0,37.0,28.0,21.0,14.0,12.0,41.0,31.0,17.0,,,65.0,83.0,42.0,49.0,41.0,48.0,18.0,29.0,113.0,16.0,77.0,61.0,26.0,10.0,32.0,15.0,14.0,39.0,61.0,14.0
2020-04-11 00:00:00,17.0,21.0,20.0,20.0,15.0,19.0,28.0,25.0,20.0,14.0,23.0,28.0,19.0,16.0,22.0,16.0,15.0,27.0,25.0,33.0,26.0,17.0,34.0,26.0,22.0,12.0,26.0,19.0,20.0,18.0,15.0,26.0,19.0,83.0,79.0,58.0,46.0,43.0,45.0,40.0,19.0,9.0,11.0,44.0,28.0,19.0,,,83.0,89.0,47.0,51.0,42.0,69.0,18.0,35.0,90.0,20.0,78.0,67.0,30.0,12.0,36.0,11.0,14.0,72.0,66.0,14.0
2020-04-12 00:00:00,17.0,15.0,16.0,17.0,13.0,16.0,20.0,19.0,17.0,14.0,15.0,26.0,20.0,17.0,19.0,12.0,13.0,27.0,20.0,22.0,27.0,13.0,35.0,27.0,20.0,12.0,20.0,14.0,18.0,12.0,11.0,20.0,12.0,91.0,87.0,71.0,64.0,66.0,61.0,31.0,18.0,8.0,13.0,45.0,31.0,18.0,,,79.0,88.0,67.0,59.0,53.0,82.0,17.0,42.0,84.0,15.0,100.0,63.0,27.0,11.0,54.0,13.0,14.0,52.0,42.0,12.0
2020-04-13 00:00:00,29.0,24.0,21.0,23.0,24.0,28.0,27.0,24.0,27.0,24.0,27.0,,28.0,27.0,23.0,22.0,20.0,38.0,30.0,26.0,22.0,22.0,26.0,23.0,21.0,19.0,18.0,19.0,18.0,20.0,15.0,19.0,18.0,67.0,65.0,43.0,41.0,48.0,40.0,22.0,17.0,11.0,12.0,27.0,21.0,,,,54.0,90.0,27.0,44.0,41.0,57.0,14.0,17.0,57.0,18.0,32.0,49.0,21.0,5.0,18.0,9.0,21.0,19.0,23.0,15.0
2020-04-14 00:00:00,37.0,35.0,29.0,32.0,25.0,30.0,38.0,32.0,39.0,34.0,44.0,,38.0,34.0,30.0,28.0,27.0,53.0,41.0,30.0,29.0,23.0,37.0,34.0,30.0,28.0,28.0,26.0,19.0,26.0,21.0,20.0,28.0,42.0,35.0,29.0,33.0,32.0,31.0,29.0,18.0,11.0,12.0,35.0,36.0,28.0,,,27.0,78.0,32.0,27.0,32.0,32.0,27.0,34.0,25.0,29.0,26.0,54.0,31.0,9.0,22.0,12.0,23.0,42.0,44.0,22.0
2020-04-15 00:00:00,33.0,29.0,24.0,28.0,24.0,28.0,31.0,34.0,33.0,29.0,31.0,44.0,33.0,32.0,37.0,26.0,24.0,44.0,33.0,30.0,33.0,21.0,51.0,39.0,29.0,24.0,31.0,38.0,26.0,36.0,25.0,30.0,28.0,50.0,42.0,49.0,51.0,49.0,50.0,38.0,13.0,8.0,11.0,45.0,37.0,31.0,,,43.0,70.0,46.0,35.0,53.0,48.0,30.0,39.0,40.0,33.0,41.0,60.0,30.0,11.0,26.0,9.0,24.0,61.0,67.0,19.0
2020-04-16 00:00:00,15.0,14.0,15.0,15.0,13.0,17.0,20.0,22.0,19.0,13.0,14.0,28.0,19.0,18.0,,13.0,11.0,26.0,18.0,19.0,25.0,12.0,30.0,28.0,20.0,11.0,26.0,17.0,16.0,17.0,15.0,20.0,15.0,50.0,43.0,47.0,46.0,45.0,47.0,35.0,10.0,6.0,11.0,52.0,33.0,23.0,,,44.0,36.0,58.0,30.0,57.0,51.0,17.0,40.0,47.0,19.0,44.0,40.0,30.0,8.0,46.0,9.0,16.0,70.0,92.0,12.0
2020-04-17 00:00:00,14.0,11.0,12.0,13.0,10.0,11.0,16.0,22.0,16.0,12.0,13.0,26.0,16.0,15.0,17.0,10.0,10.0,25.0,16.0,16.0,16.0,10.0,30.0,26.0,21.0,11.0,19.0,13.0,16.0,14.0,10.0,18.0,15.0,55.0,49.0,54.0,50.0,50.0,49.0,27.0,13.0,6.0,20.0,44.0,32.0,16.0,,,56.0,50.0,65.0,36.0,44.0,53.0,15.0,25.0,58.0,16.0,48.0,41.0,27.0,8.0,25.0,7.0,13.0,49.0,78.0,10.0
2020-04-18 00:00:00,11.0,11.0,12.0,13.0,10.0,13.0,16.0,16.0,15.0,9.0,13.0,27.0,15.0,10.0,14.0,10.0,8.0,25.0,13.0,14.0,15.0,12.0,22.0,18.0,14.0,7.0,16.0,9.0,17.0,10.0,9.0,14.0,11.0,55.0,56.0,38.0,33.0,34.0,32.0,22.0,10.0,8.0,14.0,36.0,29.0,13.0,,,53.0,,44.0,38.0,29.0,39.0,17.0,21.0,60.0,12.0,49.0,42.0,26.0,7.0,15.0,9.0,8.0,41.0,42.0,8.0
2020-04-19 00:00:00,14.0,9.0,11.0,11.0,10.0,14.0,14.0,16.0,13.0,11.0,12.0,23.0,15.0,14.0,14.0,8.0,8.0,23.0,13.0,14.0,16.0,8.0,23.0,19.0,17.0,8.0,19.0,11.0,19.0,12.0,9.0,21.0,10.0,60.0,57.0,51.0,49.0,49.0,50.0,17.0,16.0,8.0,14.0,42.0,25.0,14.0,,,50.0,65.0,65.0,38.0,45.0,48.0,14.0,38.0,57.0,14.0,59.0,46.0,22.0,6.0,17.0,10.0,11.0,65.0,131.0,8.0
2020-04-20 00:00:00,13.0,11.0,13.0,13.0,11.0,15.0,16.0,,15.0,12.0,13.0,25.0,17.0,15.0,14.0,11.0,10.0,23.0,15.0,19.0,22.0,10.0,29.0,19.0,18.0,9.0,19.0,12.0,20.0,11.0,9.0,20.0,12.0,62.0,58.0,51.0,47.0,47.0,44.0,19.0,14.0,9.0,13.0,31.0,25.0,14.0,,,52.0,65.0,60.0,41.0,37.0,61.0,15.0,34.0,51.0,15.0,62.0,56.0,28.0,8.0,20.0,10.0,14.0,60.0,106.0,9.0
2020-04-21 00:00:00,13.0,9.0,11.0,13.0,12.0,12.0,15.0,24.0,15.0,10.0,12.0,21.0,16.0,14.0,16.0,10.0,9.0,23.0,14.0,17.0,17.0,9.0,24.0,23.0,18.0,8.0,20.0,10.0,17.0,12.0,11.0,17.0,10.0,67.0,64.0,63.0,44.0,46.0,48.0,24.0,15.0,9.0,12.0,36.0,30.0,17.0,,,53.0,69.0,60.0,42.0,39.0,62.0,15.0,29.0,65.0,13.0,62.0,48.0,24.0,10.0,25.0,10.0,11.0,62.0,91.0,11.0
2020-04-22 00:00:00,19.0,14.0,16.0,17.0,14.0,15.0,20.0,20.0,20.0,15.0,18.0,27.0,19.0,19.0,24.0,13.0,15.0,28.0,16.0,19.0,25.0,15.0,33.0,27.0,27.0,14.0,19.0,11.0,20.0,10.0,12.0,18.0,14.0,58.0,58.0,55.0,49.0,49.0,50.0,33.0,14.0,7.0,11.0,38.0,28.0,19.0,,,53.0,57.0,63.0,42.0,50.0,52.0,15.0,30.0,72.0,15.0,71.0,35.0,23.0,9.0,42.0,9.0,23.0,28.0,57.0,18.0
2020-04-23 00:00:00,19.0,16.0,18.0,18.0,16.0,20.0,20.0,20.0,20.0,16.0,18.0,26.0,20.0,18.0,17.0,15.0,17.0,31.0,19.0,22.0,21.0,16.0,35.0,26.0,23.0,11.0,20.0,12.0,18.0,14.0,12.0,21.0,17.0,49.0,46.0,56.0,40.0,41.0,41.0,28.0,11.0,9.0,10.0,26.0,26.0,15.0,,,46.0,54.0,41.0,37.0,39.0,44.0,18.0,25.0,63.0,16.0,47.0,49.0,22.0,4.0,26.0,9.0,17.0,26.0,36.0,13.0
2020-04-24 00:00:00,20.0,19.0,20.0,18.0,18.0,18.0,23.0,24.0,23.0,16.0,20.0,31.0,19.0,21.0,,14.0,15.0,33.0,21.0,28.0,21.0,20.0,29.0,25.0,15.0,12.0,17.0,14.0,17.0,13.0,14.0,19.0,15.0,45.0,39.0,33.0,26.0,30.0,30.0,20.0,10.0,8.0,17.0,24.0,29.0,20.0,,,34.0,53.0,27.0,28.0,27.0,33.0,15.0,21.0,39.0,16.0,21.0,37.0,19.0,6.0,19.0,7.0,15.0,13.0,24.0,10.0
2020-04-25 00:00:00,24.0,22.0,22.0,20.0,16.0,23.0,25.0,26.0,25.0,22.0,27.0,34.0,24.0,23.0,22.0,19.0,20.0,35.0,23.0,24.0,24.0,20.0,24.0,28.0,20.0,23.0,21.0,17.0,19.0,15.0,13.0,21.0,22.0,40.0,30.0,23.0,17.0,21.0,21.0,15.0,9.0,7.0,11.0,17.0,18.0,18.0,,,13.0,59.0,13.0,24.0,19.0,22.0,17.0,9.0,17.0,18.0,9.0,,25.0,5.0,13.0,9.0,18.0,11.0,12.0,12.0
2020-04-26 00:00:00,32.0,29.0,27.0,27.0,24.0,25.0,33.0,32.0,31.0,30.0,33.0,39.0,34.0,29.0,30.0,27.0,27.0,46.0,25.0,27.0,23.0,22.0,33.0,29.0,31.0,31.0,32.0,24.0,24.0,26.0,23.0,21.0,25.0,22.0,15.0,15.0,13.0,13.0,15.0,17.0,11.0,8.0,9.0,22.0,20.0,27.0,,,13.0,37.0,12.0,16.0,12.0,14.0,19.0,14.0,12.0,29.0,9.0,20.0,30.0,6.0,20.0,7.0,25.0,18.0,13.0,23.0
2020-04-27 00:00:00,38.0,37.0,31.0,34.0,31.0,32.0,37.0,44.0,36.0,35.0,37.0,45.0,40.0,35.0,39.0,31.0,32.0,53.0,23.0,35.0,28.0,30.0,27.0,26.0,39.0,43.0,27.0,22.0,18.0,21.0,21.0,25.0,22.0,15.0,9.0,7.0,7.0,6.0,8.0,15.0,8.0,5.0,6.0,21.0,21.0,26.0,,,9.0,9.0,7.0,10.0,9.0,9.0,17.0,19.0,8.0,21.0,5.0,18.0,27.0,4.0,23.0,6.0,36.0,18.0,24.0,29.0
2020-04-28 00:00:00,31.0,29.0,26.0,28.0,23.0,28.0,31.0,37.0,33.0,28.0,30.0,40.0,33.0,29.0,31.0,27.0,26.0,46.0,24.0,24.0,22.0,21.0,28.0,,31.0,35.0,25.0,23.0,24.0,28.0,20.0,22.0,20.0,14.0,8.0,11.0,8.0,8.0,13.0,18.0,5.0,4.0,6.0,28.0,24.0,17.0,,,9.0,9.0,10.0,9.0,12.0,13.0,18.0,18.0,10.0,29.0,10.0,13.0,22.0,3.0,23.0,5.0,26.0,28.0,37.0,21.0
2020-04-29 00:00:00,36.0,30.0,27.0,31.0,27.0,32.0,35.0,35.0,36.0,31.0,36.0,50.0,35.0,34.0,39.0,26.0,27.0,46.0,26.0,34.0,41.0,27.0,52.0,,35.0,31.0,34.0,27.0,20.0,32.0,25.0,28.0,28.0,16.0,9.0,10.0,13.0,11.0,15.0,32.0,12.0,6.0,10.0,38.0,34.0,30.0,,,14.0,8.0,18.0,12.0,18.0,14.0,30.0,34.0,16.0,31.0,16.0,19.0,40.0,,31.0,7.0,33.0,49.0,48.0,23.0
2020-04-30 00:00:00,25.0,23.0,24.0,24.0,20.0,23.0,29.0,27.0,27.0,21.0,29.0,41.0,27.0,26.0,29.0,19.0,19.0,37.0,22.0,24.0,29.0,18.0,37.0,29.0,24.0,19.0,26.0,20.0,17.0,20.0,15.0,21.0,22.0,19.0,14.0,17.0,17.0,14.0,20.0,26.0,11.0,7.0,7.0,41.0,39.0,24.0,,,14.0,12.0,27.0,14.0,25.0,19.0,21.0,37.0,13.0,27.0,24.0,15.0,31.0,,26.0,8.0,19.0,51.0,51.0,14.0
2020-05-01 00:00:00,18.0,15.0,17.0,16.0,13.0,17.0,23.0,24.0,19.0,15.0,16.0,31.0,19.0,20.0,23.0,13.0,13.0,26.0,16.0,21.0,29.0,13.0,34.0,27.0,22.0,12.0,23.0,18.0,19.0,19.0,10.0,25.0,14.0,21.0,16.0,20.0,20.0,15.0,21.0,23.0,11.0,7.0,10.0,49.0,36.0,21.0,,,9.0,14.0,29.0,16.0,32.0,16.0,20.0,33.0,7.0,22.0,21.0,24.0,27.0,3.0,22.0,6.0,18.0,63.0,76.0,14.0
2020-05-02 00:00:00,16.0,11.0,14.0,14.0,12.0,12.0,19.0,23.0,17.0,14.0,14.0,26.0,16.0,17.0,20.0,10.0,11.0,24.0,14.0,21.0,22.0,11.0,29.0,26.0,19.0,14.0,18.0,11.0,15.0,11.0,9.0,16.0,10.0,18.0,11.0,16.0,16.0,11.0,17.0,21.0,12.0,7.0,14.0,42.0,30.0,16.0,,,9.0,11.0,22.0,10.0,18.0,10.0,16.0,23.0,8.0,13.0,9.0,25.0,21.0,5.0,19.0,8.0,16.0,28.0,80.0,12.0
2020-05-03 00:00:00,14.0,10.0,13.0,13.0,11.0,13.0,16.0,21.0,14.0,11.0,12.0,24.0,16.0,15.0,19.0,11.0,10.0,25.0,13.0,16.0,17.0,12.0,31.0,22.0,22.0,12.0,16.0,9.0,14.0,11.0,9.0,15.0,9.0,15.0,9.0,19.0,16.0,,20.0,27.0,14.0,,16.0,41.0,26.0,13.0,,,7.0,18.0,21.0,12.0,29.0,11.0,13.0,23.0,8.0,13.0,11.0,17.0,20.0,7.0,17.0,8.0,16.0,36.0,71.0,14.0
2020-05-04 00:00:00,17.0,15.0,16.0,17.0,13.0,16.0,20.0,26.0,19.0,16.0,16.0,28.0,18.0,17.0,23.0,14.0,14.0,27.0,16.0,20.0,21.0,13.0,34.0,22.0,24.0,13.0,15.0,11.0,15.0,11.0,12.0,15.0,15.0,21.0,13.0,20.0,23.0,15.0,23.0,25.0,17.0,6.0,14.0,32.0,23.0,15.0,,,10.0,20.0,23.0,16.0,35.0,15.0,15.0,27.0,12.0,14.0,,25.0,21.0,9.0,17.0,9.0,17.0,44.0,48.0,14.0
2020-05-05 00:00:00,20.0,17.0,17.0,19.0,18.0,16.0,21.0,30.0,23.0,19.0,19.0,29.0,23.0,23.0,31.0,18.0,16.0,32.0,16.0,21.0,,15.0,41.0,31.0,22.0,19.0,17.0,13.0,17.0,14.0,14.0,19.0,16.0,23.0,17.0,27.0,27.0,24.0,28.0,30.0,19.0,8.0,23.0,36.0,32.0,19.0,,,18.0,24.0,30.0,19.0,36.0,30.0,15.0,23.0,21.0,17.0,23.0,26.0,25.0,9.0,15.0,8.0,22.0,58.0,54.0,17.0
2020-05-06 00:00:00,16.0,14.0,15.0,16.0,14.0,15.0,18.0,25.0,18.0,14.0,14.0,25.0,19.0,17.0,18.0,11.0,12.0,27.0,15.0,21.0,,13.0,28.0,24.0,21.0,13.0,17.0,9.0,14.0,7.0,8.0,15.0,11.0,33.0,26.0,27.0,35.0,31.0,37.0,25.0,17.0,6.0,18.0,34.0,30.0,16.0,,,23.0,24.0,32.0,25.0,40.0,35.0,16.0,29.0,27.0,10.0,22.0,21.0,23.0,9.0,22.0,6.0,16.0,51.0,64.0,15.0
2020-05-07 00:00:00,13.0,10.0,13.0,13.0,15.0,15.0,17.0,24.0,15.0,10.0,,23.0,14.0,15.0,19.0,8.0,8.0,23.0,14.0,15.0,17.0,9.0,,19.0,21.0,10.0,14.0,7.0,15.0,6.0,9.0,19.0,11.0,35.0,28.0,27.0,32.0,30.0,31.0,17.0,14.0,8.0,21.0,30.0,26.0,12.0,,,26.0,27.0,32.0,27.0,34.0,34.0,12.0,31.0,29.0,16.0,,23.0,18.0,9.0,13.0,9.0,12.0,44.0,60.0,11.0
2020-05-08 00:00:00,13.0,9.0,11.0,11.0,10.0,13.0,15.0,22.0,14.0,8.0,,22.0,12.0,13.0,17.0,7.0,10.0,22.0,12.0,19.0,17.0,10.0,30.0,23.0,18.0,13.0,12.0,7.0,21.0,7.0,7.0,10.0,10.0,28.0,19.0,18.0,20.0,19.0,22.0,17.0,11.0,8.0,20.0,21.0,19.0,15.0,,,24.0,25.0,30.0,16.0,24.0,23.0,11.0,22.0,32.0,11.0,,16.0,18.0,9.0,13.0,8.0,14.0,25.0,49.0,12.0
2020-05-09 00:00:00,10.0,6.0,11.0,8.0,10.0,8.0,11.0,15.0,10.0,6.0,6.0,17.0,11.0,7.0,12.0,6.0,6.0,20.0,12.0,13.0,12.0,6.0,19.0,15.0,19.0,5.0,12.0,5.0,17.0,5.0,5.0,13.0,8.0,31.0,25.0,24.0,28.0,24.0,28.0,16.0,13.0,8.0,21.0,27.0,20.0,9.0,,,21.0,20.0,23.0,20.0,29.0,25.0,8.0,22.0,19.0,9.0,16.0,,15.0,9.0,12.0,7.0,13.0,22.0,56.0,8.0
2020-05-10 00:00:00,8.0,6.0,10.0,8.0,8.0,9.0,10.0,15.0,10.0,6.0,6.0,15.0,10.0,9.0,10.0,6.0,5.0,17.0,10.0,10.0,12.0,5.0,14.0,14.0,11.0,4.0,12.0,5.0,19.0,5.0,5.0,10.0,8.0,26.0,20.0,20.0,18.0,16.0,21.0,15.0,13.0,9.0,17.0,27.0,25.0,11.0,,,16.0,22.0,15.0,18.0,19.0,21.0,9.0,18.0,26.0,7.0,12.0,19.0,17.0,14.0,14.0,8.0,5.0,32.0,62.0,5.0
2020-05-11 00:00:00,14.0,10.0,14.0,11.0,,11.0,16.0,19.0,14.0,10.0,11.0,20.0,14.0,12.0,10.0,10.0,10.0,24.0,15.0,13.0,9.0,9.0,17.0,14.0,17.0,8.0,13.0,5.0,22.0,5.0,6.0,11.0,10.0,21.0,10.0,13.0,14.0,13.0,15.0,15.0,17.0,7.0,16.0,25.0,16.0,9.0,,,13.0,9.0,15.0,11.0,17.0,16.0,7.0,14.0,19.0,12.0,12.0,22.0,17.0,8.0,13.0,6.0,15.0,13.0,42.0,11.0
2020-05-12 00:00:00,25.0,19.0,18.0,18.0,13.0,18.0,24.0,31.0,25.0,20.0,20.0,33.0,25.0,19.0,22.0,20.0,16.0,37.0,17.0,20.0,18.0,14.0,24.0,17.0,17.0,27.0,18.0,15.0,22.0,15.0,10.0,19.0,12.0,19.0,12.0,14.0,15.0,12.0,16.0,19.0,11.0,6.0,15.0,24.0,22.0,13.0,,,13.0,13.0,19.0,14.0,21.0,13.0,10.0,14.0,16.0,19.0,10.0,23.0,20.0,7.0,18.0,8.0,20.0,24.0,35.0,13.0
2020-05-13 00:00:00,14.0,10.0,14.0,15.0,13.0,13.0,18.0,25.0,16.0,10.0,13.0,24.0,15.0,15.0,19.0,8.0,12.0,22.0,14.0,19.0,18.0,10.0,30.0,22.0,,9.0,20.0,15.0,26.0,14.0,13.0,23.0,11.0,25.0,19.0,24.0,21.0,16.0,21.0,22.0,13.0,6.0,17.0,26.0,23.0,17.0,,,16.0,16.0,29.0,17.0,27.0,18.0,13.0,17.0,21.0,18.0,14.0,25.0,29.0,8.0,15.0,8.0,14.0,31.0,60.0,9.0
2020-05-14 00:00:00,13.0,11.0,19.0,14.0,12.0,13.0,18.0,22.0,15.0,10.0,16.0,24.0,14.0,14.0,16.0,9.0,11.0,22.0,16.0,21.0,16.0,12.0,24.0,19.0,16.0,7.0,22.0,11.0,20.0,11.0,10.0,,15.0,22.0,16.0,23.0,20.0,16.0,22.0,19.0,11.0,8.0,18.0,31.0,25.0,13.0,,,13.0,13.0,21.0,15.0,22.0,17.0,12.0,27.0,17.0,14.0,15.0,20.0,22.0,7.0,20.0,10.0,14.0,27.0,69.0,10.0
2020-05-15 00:00:00,11.0,9.0,15.0,11.0,13.0,13.0,15.0,21.0,14.0,9.0,12.0,24.0,12.0,13.0,14.0,10.0,8.0,21.0,12.0,18.0,18.0,11.0,27.0,20.0,15.0,7.0,20.0,11.0,23.0,13.0,7.0,,12.0,25.0,16.0,17.0,20.0,17.0,21.0,22.0,15.0,8.0,18.0,27.0,24.0,15.0,,,25.0,18.0,28.0,16.0,22.0,23.0,14.0,28.0,25.0,13.0,23.0,19.0,24.0,9.0,16.0,10.0,11.0,35.0,66.0,8.0
2020-05-16 00:00:00,13.0,11.0,13.0,13.0,14.0,13.0,15.0,23.0,15.0,10.0,11.0,26.0,13.0,11.0,15.0,9.0,10.0,22.0,13.0,19.0,18.0,10.0,23.0,19.0,15.0,9.0,18.0,9.0,19.0,9.0,8.0,15.0,10.0,24.0,20.0,20.0,26.0,21.0,23.0,18.0,13.0,12.0,16.0,29.0,24.0,16.0,,,33.0,20.0,25.0,18.0,28.0,32.0,12.0,19.0,33.0,14.0,24.0,14.0,22.0,7.0,20.0,7.0,12.0,26.0,46.0,9.0
2020-05-17 00:00:00,13.0,10.0,12.0,11.0,14.0,14.0,14.0,21.0,14.0,11.0,12.0,22.0,13.0,14.0,16.0,11.0,11.0,24.0,13.0,19.0,18.0,11.0,22.0,19.0,19.0,10.0,17.0,8.0,22.0,8.0,6.0,13.0,9.0,33.0,28.0,23.0,27.0,24.0,24.0,19.0,14.0,10.0,17.0,34.0,20.0,13.0,,,41.0,23.0,26.0,23.0,25.0,27.0,10.0,20.0,39.0,9.0,27.0,15.0,17.0,5.0,10.0,7.0,16.0,21.0,34.0,11.0
2020-05-18 00:00:00,13.0,10.0,13.0,13.0,16.0,13.0,13.0,22.0,16.0,11.0,11.0,26.0,15.0,13.0,15.0,11.0,10.0,24.0,14.0,17.0,17.0,9.0,23.0,15.0,15.0,12.0,13.0,7.0,20.0,8.0,7.0,13.0,9.0,30.0,25.0,18.0,23.0,20.0,20.0,14.0,11.0,11.0,15.0,22.0,19.0,13.0,,,24.0,20.0,27.0,19.0,18.0,24.0,9.0,18.0,21.0,12.0,26.0,14.0,20.0,4.0,13.0,6.0,14.0,11.0,27.0,12.0
2020-05-19 00:00:00,11.0,9.0,12.0,11.0,10.0,9.0,12.0,23.0,12.0,9.0,8.0,20.0,14.0,12.0,16.0,8.0,8.0,23.0,12.0,14.0,14.0,8.0,21.0,15.0,12.0,8.0,8.0,9.0,19.0,10.0,6.0,11.0,11.0,21.0,11.0,11.0,11.0,8.0,12.0,12.0,16.0,12.0,14.0,19.0,15.0,9.0,,,19.0,12.0,15.0,12.0,12.0,12.0,7.0,13.0,27.0,10.0,16.0,9.0,22.0,6.0,7.0,13.0,8.0,12.0,22.0,7.0
2020-05-20 00:00:00,16.0,10.0,13.0,13.0,11.0,14.0,14.0,23.0,15.0,12.0,10.0,22.0,14.0,14.0,18.0,11.0,11.0,23.0,14.0,13.0,12.0,9.0,17.0,14.0,11.0,11.0,12.0,7.0,22.0,10.0,9.0,,9.0,20.0,11.0,11.0,10.0,11.0,13.0,17.0,14.0,14.0,17.0,22.0,17.0,10.0,,,20.0,8.0,18.0,11.0,13.0,13.0,8.0,12.0,18.0,11.0,14.0,12.0,14.0,10.0,15.0,14.0,10.0,13.0,13.0,8.0
2020-05-21 00:00:00,17.0,13.0,16.0,15.0,15.0,12.0,16.0,26.0,18.0,14.0,13.0,25.0,15.0,18.0,22.0,13.0,13.0,25.0,15.0,20.0,18.0,14.0,22.0,19.0,19.0,12.0,21.0,11.0,21.0,10.0,12.0,24.0,13.0,23.0,16.0,15.0,14.0,9.0,16.0,14.0,16.0,22.0,19.0,22.0,22.0,13.0,,,12.0,13.0,18.0,14.0,14.0,12.0,10.0,19.0,15.0,20.0,15.0,15.0,17.0,6.0,14.0,14.0,12.0,16.0,13.0,11.0
2020-05-22 00:00:00,25.0,22.0,23.0,22.0,22.0,24.0,23.0,34.0,24.0,21.0,21.0,32.0,24.0,23.0,25.0,22.0,21.0,34.0,23.0,21.0,22.0,17.0,33.0,27.0,20.0,21.0,23.0,15.0,24.0,16.0,17.0,29.0,19.0,35.0,27.0,26.0,26.0,21.0,26.0,26.0,15.0,19.0,20.0,27.0,25.0,18.0,,,25.0,19.0,25.0,22.0,24.0,22.0,14.0,24.0,25.0,20.0,19.0,23.0,24.0,9.0,19.0,12.0,19.0,29.0,20.0,17.0
2020-05-23 00:00:00,26.0,23.0,28.0,23.0,26.0,19.0,26.0,35.0,25.0,23.0,22.0,37.0,26.0,21.0,31.0,24.0,23.0,34.0,19.0,,27.0,19.0,34.0,28.0,18.0,21.0,21.0,16.0,24.0,20.0,17.0,30.0,24.0,44.0,38.0,39.0,33.0,28.0,36.0,25.0,15.0,23.0,19.0,30.0,27.0,17.0,16.0,,37.0,32.0,38.0,28.0,40.0,34.0,13.0,27.0,39.0,23.0,28.0,29.0,23.0,6.0,27.0,9.0,18.0,34.0,18.0,16.0
2020-05-24 00:00:00,25.0,21.0,27.0,26.0,24.0,28.0,24.0,28.0,23.0,20.0,22.0,33.0,23.0,23.0,24.0,20.0,21.0,33.0,19.0,26.0,20.0,20.0,23.0,21.0,22.0,19.0,15.0,16.0,25.0,22.0,15.0,20.0,18.0,46.0,39.0,36.0,36.0,32.0,37.0,25.0,20.0,20.0,21.0,20.0,19.0,13.0,13.0,15.0,37.0,35.0,37.0,29.0,29.0,36.0,10.0,20.0,46.0,17.0,32.0,31.0,16.0,5.0,28.0,11.0,20.0,15.0,9.0,17.0
2020-05-25 00:00:00,22.0,20.0,23.0,23.0,23.0,16.0,,34.0,23.0,20.0,22.0,36.0,22.0,,27.0,19.0,20.0,33.0,19.0,19.0,16.0,16.0,19.0,18.0,19.0,21.0,16.0,16.0,18.0,20.0,16.0,21.0,20.0,44.0,38.0,33.0,32.0,32.0,33.0,18.0,,15.0,16.0,18.0,17.0,9.0,16.0,12.0,37.0,27.0,37.0,27.0,28.0,32.0,7.0,21.0,45.0,,35.0,28.0,14.0,8.0,19.0,8.0,18.0,13.0,8.0,15.0
2020-05-26 00:00:00,24.0,17.0,21.0,20.0,21.0,19.0,22.0,36.0,25.0,21.0,23.0,35.0,21.0,,29.0,18.0,18.0,27.0,14.0,17.0,14.0,16.0,20.0,20.0,16.0,19.0,13.0,13.0,21.0,8.0,12.0,22.0,17.0,38.0,27.0,25.0,27.0,26.0,27.0,14.0,,14.0,21.0,20.0,18.0,12.0,23.0,16.0,32.0,22.0,32.0,22.0,20.0,31.0,7.0,22.0,38.0,14.0,35.0,17.0,15.0,4.0,9.0,9.0,16.0,18.0,6.0,11.0
2020-05-27 00:00:00,12.0,9.0,16.0,13.0,13.0,13.0,15.0,19.0,14.0,9.0,12.0,22.0,11.0,,15.0,6.0,8.0,21.0,12.0,15.0,10.0,9.0,18.0,15.0,10.0,7.0,14.0,8.0,18.0,11.0,8.0,23.0,9.0,29.0,21.0,15.0,16.0,17.0,16.0,14.0,,12.0,18.0,17.0,14.0,10.0,23.0,15.0,27.0,13.0,22.0,14.0,15.0,21.0,7.0,20.0,30.0,11.0,28.0,12.0,16.0,4.0,10.0,9.0,8.0,19.0,8.0,5.0
